"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"'Till I Collapse","2002-05-26","N/A","Hip Hop","N/A","N/A","Eminem, Nate Dogg","N/A","N/A","N/A","N/A","993","N/A","N/A","N/A","N/A","239475852.15999997","N/A","N/A","N/A","250346628","2464955369","N/A","N/A","N/A","136793288","1531546054","N/A","N/A","N/A","12558","N/A","N/A","N/A","N/A","211106","2360983","N/A","N/A","N/A","10154","5566098"
"Candy Shop","2005-01-01","N/A","Hip Hop","N/A","N/A","50 Cent, Olivia","N/A","N/A","N/A","N/A","1000","N/A","N/A","N/A","N/A","238729722.055","N/A","N/A","N/A","172256889","1290718551","N/A","N/A","N/A","162147834","1728400434","N/A","N/A","N/A","74723","N/A","N/A","N/A","N/A","1298761","21520986","N/A","N/A","N/A","15949","6916283"
"Runaway - Album Version (Edited)","2010-01-01","N/A","Hip Hop","N/A","N/A","Kanye West a.k.a Ye, Pusha T","N/A","N/A","N/A","N/A","1010","N/A","N/A","N/A","N/A","236222727.74","N/A","N/A","N/A","221821555","1140909613","N/A","N/A","N/A","80579881","434834383","N/A","N/A","N/A","3677","N/A","N/A","N/A","N/A","10029","181874","N/A","N/A","N/A","N/A","N/A"
"Falling Down - Bonus Track","2018-11-09","N/A","Hip Hop","N/A","N/A","Lil Peep, XXXTENTACION","N/A","N/A","N/A","N/A","1014","N/A","N/A","N/A","N/A","235475047.79999998","N/A","N/A","N/A","236530752","1688875086","N/A","N/A","N/A","43066201","443663860","N/A","N/A","N/A","26396","N/A","N/A","N/A","N/A","8589219","182526899","N/A","N/A","N/A","16033","4107652"
"Hotline Bling","2016-05-06","N/A","Hip Hop","N/A","N/A","Drake","N/A","N/A","N/A","N/A","1017","N/A","N/A","N/A","N/A","235011127.145","N/A","N/A","N/A","197773154","1645253596","N/A","N/A","N/A","81075871","2287629325","N/A","N/A","N/A","90917","N/A","N/A","N/A","N/A","387831","2796125","N/A","N/A","N/A","N/A","N/A"
"3D (feat. Jack Harlow)","2023-09-29","N/A","Pop","N/A","N/A","Jungkook (정국), Jack Harlow","N/A","N/A","N/A","N/A","1032","N/A","N/A","N/A","N/A","232449330.87500003","N/A","N/A","N/A","263607253","1132081165","N/A","N/A","N/A","93931280","507889333","N/A","N/A","N/A","7417","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Good Feeling","2011-08-29","N/A","Hip Hop","N/A","N/A","Flo Rida","N/A","N/A","N/A","N/A","1053","N/A","N/A","N/A","N/A","230401467.46000004","N/A","N/A","N/A","177365641","975334600","N/A","N/A","N/A","83455900","899531564","N/A","N/A","N/A","155443","N/A","N/A","N/A","N/A","23465","192160","N/A","N/A","N/A","N/A","N/A"
"21 Questions","2003-02-06","N/A","Hip Hop","N/A","N/A","50 Cent, Nate Dogg","N/A","N/A","N/A","N/A","1059","N/A","N/A","N/A","N/A","229960669.85999998","N/A","N/A","N/A","204459162","1021587947","N/A","N/A","N/A","113850852","1020513905","N/A","N/A","N/A","42529","N/A","N/A","N/A","N/A","100820","785158","N/A","N/A","N/A","N/A","N/A"
"PARISIENNE","2025-02-20","N/A","Pop","N/A","N/A","GIMS, La Mano 1.9","N/A","N/A","N/A","N/A","1060","N/A","N/A","N/A","N/A","229914951.97500002","N/A","N/A","N/A","121881793","143099508","N/A","N/A","N/A","141125932","142278453","N/A","N/A","N/A","43471","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Not You Too (feat. Chris Brown)","2020-05-01","N/A","Hip Hop","N/A","N/A","Drake, Chris Brown","N/A","N/A","N/A","N/A","1061","N/A","N/A","N/A","N/A","229806260.29500002","N/A","N/A","N/A","242762279","534117215","N/A","N/A","N/A","68078435","145100487","N/A","N/A","N/A","1738","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Starships","2011-01-01","N/A","Hip Hop","N/A","N/A","Nicki Minaj","N/A","N/A","N/A","N/A","1063","N/A","N/A","N/A","N/A","229400321.855","N/A","N/A","N/A","215447755","1550941526","N/A","N/A","N/A","50892717","782197131","N/A","N/A","N/A","148086","N/A","N/A","N/A","N/A","2196059","16571839","N/A","N/A","N/A","N/A","N/A"
"Again (feat. XXXTENTACION)","2017-09-22","N/A","Hip Hop","N/A","N/A","Noah Cyrus, XXXTENTACION","N/A","N/A","N/A","N/A","1064","N/A","N/A","N/A","N/A","229308099.97000003","N/A","N/A","N/A","259024273","775462356","N/A","N/A","N/A","43707788","230473852","N/A","N/A","N/A","1533","N/A","N/A","N/A","N/A","203190","1275340","N/A","N/A","N/A","13499","1942146"
"LOVE. FEAT. ZACARI.","2017-04-13","N/A","Hip Hop","N/A","N/A","Kendrick Lamar, Zacari","N/A","N/A","N/A","N/A","1073","N/A","N/A","N/A","N/A","228689713.36","N/A","N/A","N/A","255051793","1852464468","N/A","N/A","N/A","41641400","254637798","N/A","N/A","N/A","13524","N/A","N/A","N/A","N/A","400425","9473352","N/A","N/A","N/A","47751","6636526"
"All The Way (feat. Bailey Zimmerman)","2025-04-04","N/A","Hip Hop","N/A","N/A","BigXthaPlug, Bailey Zimmerman","N/A","N/A","N/A","N/A","1101","N/A","N/A","N/A","N/A","225085523.39499998","N/A","N/A","N/A","185816812","216479050","N/A","N/A","N/A","72230083","74578078","N/A","N/A","N/A","127543","N/A","N/A","N/A","N/A","56858","3243959","N/A","N/A","N/A","N/A","N/A"
"WHATCHU KNO ABOUT ME (with Sexyy Red)","2024-10-10","N/A","Hip Hop","N/A","N/A","GloRilla, Sexyy Red","N/A","N/A","N/A","N/A","1105","N/A","N/A","N/A","N/A","224224224.465","N/A","N/A","N/A","107401956","278398843","N/A","N/A","N/A","58227017","128123931","N/A","N/A","N/A","69376","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Maleket Gamal El Kon","2025-05-24","N/A","Pop","N/A","N/A","Tamer Hosny, Al Shami","N/A","N/A","N/A","N/A","1119","N/A","N/A","N/A","N/A","222982361","N/A","N/A","N/A","22695606","23428883","N/A","N/A","N/A","235683432","240570195","N/A","N/A","N/A","3185","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Like That","2024-03-20","N/A","Hip Hop","N/A","N/A","Future, Metro Boomin, Kendrick Lamar","N/A","N/A","N/A","N/A","1146","N/A","N/A","N/A","N/A","219659125.92999998","N/A","N/A","N/A","218668297","979899916","N/A","N/A","N/A","35147481","166973317","N/A","N/A","N/A","66030","N/A","N/A","N/A","N/A","5605719","28081634","N/A","N/A","N/A","34037","3143811"
"COOOK PARDON","2025-09-19","N/A","Hip Hop","N/A","N/A","Lvbel C5, AKDO","N/A","N/A","N/A","N/A","1153","N/A","N/A","N/A","N/A","219059981.28","N/A","N/A","N/A","109489377","111725500","N/A","N/A","N/A","116903139","119034820","N/A","N/A","N/A","4340","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ExtraL (feat. Doechii)","2025-02-21","N/A","Pop","N/A","N/A","JENNIE (제니), Doechii","N/A","N/A","N/A","N/A","1155","N/A","N/A","N/A","N/A","219002118.10000002","N/A","N/A","N/A","196964195","312062689","N/A","N/A","N/A","95103915","154075668","N/A","N/A","N/A","22898","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31388","231567"
"Baby","2019-07-17","N/A","Hip Hop","N/A","N/A","Quality Control, Lil Baby, DaBaby","N/A","N/A","N/A","N/A","1157","N/A","N/A","N/A","N/A","218872297.88","N/A","N/A","N/A","121900630","721319305","N/A","N/A","N/A","21836322","272572633","N/A","N/A","N/A","16491","N/A","N/A","N/A","N/A","3756243","78439362","N/A","N/A","N/A","N/A","N/A"
"4 Raws","2025-06-20","N/A","Hip Hop","N/A","N/A","EsDeeKid","N/A","N/A","N/A","N/A","1165","N/A","N/A","N/A","N/A","217974386.00500003","N/A","N/A","N/A","248524354","254256938","N/A","N/A","N/A","1128974","1191671","N/A","N/A","N/A","3233","N/A","N/A","N/A","N/A","8978801","9000062","N/A","N/A","N/A","N/A","N/A"
"I Like It","2018-04-05","N/A","Latin","N/A","N/A","Cardi B, Bad Bunny, J Balvin","N/A","N/A","N/A","N/A","1169","N/A","N/A","N/A","N/A","217653573.64999998","N/A","N/A","N/A","162032255","1886390802","N/A","N/A","N/A","93746510","2165811211","N/A","N/A","N/A","110720","N/A","N/A","N/A","N/A","694052","53472130","N/A","N/A","N/A","0","12414572"
"Just A Lil Bit","2005-01-01","N/A","Hip Hop","N/A","N/A","50 Cent","N/A","N/A","N/A","N/A","1192","N/A","N/A","N/A","N/A","215650646.2","N/A","N/A","N/A","205077388","905834068","N/A","N/A","N/A","119369068","966658100","N/A","N/A","N/A","31040","N/A","N/A","N/A","N/A","520018","2422335","N/A","N/A","N/A","15674","4781147"
"Praise The Lord (Da Shine) (feat. Skepta)","2018-05-25","N/A","Hip Hop","N/A","N/A","A$AP Rocky, Skepta","N/A","N/A","N/A","N/A","1196","N/A","N/A","N/A","N/A","215569938.19","N/A","N/A","N/A","181726127","1660173347","N/A","N/A","N/A","135393225","1110164925","N/A","N/A","N/A","10783","N/A","N/A","N/A","N/A","2801451","47788215","N/A","N/A","N/A","10515","6712146"
"Hasta Aquí Llegué","2024-07-18","N/A","Latin","N/A","N/A","Nanpa Basico, Beéle","N/A","N/A","N/A","N/A","1209","N/A","N/A","N/A","N/A","214522054.98999998","N/A","N/A","N/A","202185756","402810215","N/A","N/A","N/A","77311883","151075835","N/A","N/A","N/A","21322","N/A","N/A","N/A","N/A","38539","68421","N/A","N/A","N/A","N/A","N/A"
"Bir Çift Göz","2025-06-27","N/A","Pop","N/A","N/A","Norm Ender, Ebru Gündeş","N/A","N/A","N/A","N/A","1210","N/A","N/A","N/A","N/A","214384645.805","N/A","N/A","N/A","113221865","119899560","N/A","N/A","N/A","125872584","131786801","N/A","N/A","N/A","15293","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hate It Or Love It","2004-01-01","N/A","Hip Hop","N/A","N/A","The Game, 50 Cent","N/A","N/A","N/A","N/A","1212","N/A","N/A","N/A","N/A","214232904.72500002","N/A","N/A","N/A","203324375","1108375116","N/A","N/A","N/A","54937403","461277183","N/A","N/A","N/A","31134","N/A","N/A","N/A","N/A","344343","3123168","N/A","N/A","N/A","11744","4608296"
"MIA (feat. Drake)","2018-10-11","N/A","Latin","N/A","N/A","Bad Bunny, Drake","N/A","N/A","N/A","N/A","1214","N/A","N/A","N/A","N/A","214196008.82000002","N/A","N/A","N/A","137385417","1556430220","N/A","N/A","N/A","128825824","1865100412","N/A","N/A","N/A","69751","N/A","N/A","N/A","N/A","736981","38188507","N/A","N/A","N/A","0","7205800"
"Life Is Good (feat. Drake)","2020-01-10","N/A","Hip Hop","N/A","N/A","Future, Drake","N/A","N/A","N/A","N/A","1219","N/A","N/A","N/A","N/A","213690846.09500003","N/A","N/A","N/A","222330672","1450334119","N/A","N/A","N/A","70194281","2562314587","N/A","N/A","N/A","23992","N/A","N/A","N/A","N/A","3592454","54361055","N/A","N/A","N/A","N/A","N/A"
"3005","2013-12-10","N/A","Hip Hop","N/A","N/A","Childish Gambino","N/A","N/A","N/A","N/A","1244","N/A","N/A","N/A","N/A","211616172.96","N/A","N/A","N/A","131292000","1080333477","N/A","N/A","N/A","8295041","271235756","N/A","N/A","N/A","2814","N/A","N/A","N/A","N/A","318275","78098087","N/A","N/A","N/A","1927","3171687"
"Young, Wild & Free (feat. Bruno Mars)","2011-10-11","N/A","Hip Hop","N/A","N/A","Snoop Dogg, Wiz Khalifa, Bruno Mars","N/A","N/A","N/A","N/A","1245","N/A","N/A","N/A","N/A","211554126.995","N/A","N/A","N/A","188711446","1799995158","N/A","N/A","N/A","107189088","1472750812","N/A","N/A","N/A","64431","N/A","N/A","N/A","N/A","106971","4189595","N/A","N/A","N/A","N/A","N/A"
"The Next Episode","1999-11-16","N/A","Hip Hop","N/A","N/A","Dr. Dre, Snoop Dogg","N/A","N/A","N/A","N/A","1247","N/A","N/A","N/A","N/A","211451016.59500003","N/A","N/A","N/A","150175322","1328460637","N/A","N/A","N/A","134044971","1471151145","N/A","N/A","N/A","74362","N/A","N/A","N/A","N/A","257870","2248355","N/A","N/A","N/A","27909","12706688"
"It Was A Good Day","1992-11-17","N/A","Hip Hop","N/A","N/A","Ice Cube","N/A","N/A","N/A","N/A","1262","N/A","N/A","N/A","N/A","210220993.64499998","N/A","N/A","N/A","195842846","1531424698","N/A","N/A","N/A","59015968","504648242","N/A","N/A","N/A","50807","N/A","N/A","N/A","N/A","386790","4301397","N/A","N/A","N/A","N/A","N/A"
"Swimming Pools (Drank)","2012-01-01","N/A","Hip Hop","N/A","N/A","Kendrick Lamar","N/A","N/A","N/A","N/A","1268","N/A","N/A","N/A","N/A","209713718.54500002","N/A","N/A","N/A","225264776","1127078872","N/A","N/A","N/A","38413039","448360625","N/A","N/A","N/A","24163","N/A","N/A","N/A","N/A","410450","2682708","N/A","N/A","N/A","N/A","N/A"
"Ice Ice Baby","2008-11-04","N/A","Hip Hop","N/A","N/A","Vanilla Ice","N/A","N/A","N/A","N/A","1284","N/A","N/A","N/A","N/A","207387388.875","N/A","N/A","N/A","2645778","23202281","N/A","N/A","N/A","71485028","798100383","N/A","N/A","N/A","202648","N/A","N/A","N/A","N/A","113475","912527","N/A","N/A","N/A","0","4730507"
"Bella","2025-05-08","N/A","Latin","N/A","N/A","Lucky Brown, Jere Klein, Nes","N/A","N/A","N/A","N/A","1317","N/A","N/A","N/A","N/A","204676186.695","N/A","N/A","N/A","123963214","126864377","N/A","N/A","N/A","126345968","127470131","N/A","N/A","N/A","2327","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Drop It Like It's Hot","2004-01-01","N/A","Hip Hop","N/A","N/A","Snoop Dogg, Pharrell Williams","N/A","N/A","N/A","N/A","1322","N/A","N/A","N/A","N/A","204234935.17999995","N/A","N/A","N/A","95409548","802370905","N/A","N/A","N/A","64166859","617399113","N/A","N/A","N/A","68395","N/A","N/A","N/A","N/A","294815","1948939","N/A","N/A","N/A","10280","4659386"
"A Milli","2008-01-01","N/A","Hip Hop","N/A","N/A","Lil Wayne","N/A","N/A","N/A","N/A","1351","N/A","N/A","N/A","N/A","201492002.59000003","N/A","N/A","N/A","112192434","757981163","N/A","N/A","N/A","66480704","277009855","N/A","N/A","N/A","15143","N/A","N/A","N/A","N/A","436478","2749374","N/A","N/A","N/A","5812","2418016"
"Work","2016-01-28","N/A","Pop","N/A","N/A","Rihanna, Drake","N/A","N/A","N/A","N/A","1360","N/A","N/A","N/A","N/A","200506019.32999998","N/A","N/A","N/A","153103572","1678835475","N/A","N/A","N/A","113041960","2022664203","N/A","N/A","N/A","85836","N/A","N/A","N/A","N/A","289166","6667729","N/A","N/A","N/A","N/A","N/A"
"Price Tag","2010-12-01","N/A","Pop","N/A","N/A","Jessie J, B.o.B","N/A","N/A","N/A","N/A","1368","N/A","N/A","N/A","N/A","200082140.73","N/A","N/A","N/A","138173665","803902712","N/A","N/A","N/A","65725374","1240078832","N/A","N/A","N/A","153831","N/A","N/A","N/A","N/A","499280","3272276","N/A","N/A","N/A","N/A","N/A"
"Lovin On Me","2023-11-09","N/A","Hip Hop","N/A","N/A","Jack Harlow","N/A","N/A","N/A","N/A","1371","N/A","N/A","N/A","N/A","199950565.98499998","N/A","N/A","N/A","119593356","1029374117","N/A","N/A","N/A","45209638","266793765","N/A","N/A","N/A","252932","N/A","N/A","N/A","N/A","28360","28585","N/A","N/A","N/A","11227","5439644"
"Houdini","2024-05-30","N/A","Hip Hop","N/A","N/A","Eminem","N/A","N/A","N/A","N/A","1376","N/A","N/A","N/A","N/A","199381289.18500003","N/A","N/A","N/A","133928755","753615281","N/A","N/A","N/A","75521087","422199774","N/A","N/A","N/A","233192","N/A","N/A","N/A","N/A","938685","4265047","N/A","N/A","N/A","N/A","N/A"
"Supreme","2025-04-18","N/A","Hip Hop","N/A","N/A","shubh","N/A","N/A","N/A","N/A","1388","N/A","N/A","N/A","N/A","198006734.59","N/A","N/A","N/A","72182544","187350062","N/A","N/A","N/A","180740711","182933803","N/A","N/A","N/A","54","N/A","N/A","N/A","N/A","1189794","1209888","N/A","N/A","N/A","N/A","N/A"
"Psycho (feat. Ty Dolla $ign)","2018-04-27","N/A","Hip Hop","N/A","N/A","Post Malone, Ty Dolla $ign","N/A","N/A","N/A","N/A","1419","N/A","N/A","N/A","N/A","195268287.55","N/A","N/A","N/A","84241377","1677501788","N/A","N/A","N/A","55710292","1388215880","N/A","N/A","N/A","51740","N/A","N/A","N/A","N/A","1381320","47762258","N/A","N/A","N/A","4547","7108548"
"Open Arms (feat. Travis Scott)","2022-12-08","N/A","Hip Hop","N/A","N/A","SZA, Travis Scott","N/A","N/A","N/A","N/A","1422","N/A","N/A","N/A","N/A","194921363.31","N/A","N/A","N/A","224409459","970806696","N/A","N/A","N/A","37434703","143602763","N/A","N/A","N/A","2466","N/A","N/A","N/A","N/A","1853985","12262054","N/A","N/A","N/A","15664","1723842"
"Many Men (Wish Death)","2003-02-06","N/A","Hip Hop","N/A","N/A","50 Cent","N/A","N/A","N/A","N/A","1427","N/A","N/A","N/A","N/A","194512144.445","N/A","N/A","N/A","175748691","888713735","N/A","N/A","N/A","109836570","954339483","N/A","N/A","N/A","5470","N/A","N/A","N/A","N/A","593732","4465334","N/A","N/A","N/A","N/A","N/A"
"Stronger","2007-01-01","N/A","Hip Hop","N/A","N/A","Kanye West a.k.a Ye","N/A","N/A","N/A","N/A","1436","N/A","N/A","N/A","N/A","193609754.735","N/A","N/A","N/A","194657708","1773117155","N/A","N/A","N/A","58868325","679085984","N/A","N/A","N/A","36671","N/A","N/A","N/A","N/A","1425598","20267399","N/A","N/A","N/A","0","6488100"
"Thrift Shop (feat. Wanz)","2012-10-09","N/A","Hip Hop","N/A","N/A","Macklemore, Ryan Lewis, Wanz, Macklemore & Ryan Lewis","N/A","N/A","N/A","N/A","1440","N/A","N/A","N/A","N/A","193506691.21","N/A","N/A","N/A","154225091","1564496187","N/A","N/A","N/A","89479960","2307558208","N/A","N/A","N/A","103687","N/A","N/A","N/A","N/A","317993","1709122","N/A","N/A","N/A","0","26850289"
"Can't Tell Me Nothing","2007-01-01","N/A","Hip Hop","N/A","N/A","Kanye West a.k.a Ye","N/A","N/A","N/A","N/A","1447","N/A","N/A","N/A","N/A","192887191.48000002","N/A","N/A","N/A","210236520","962490985","N/A","N/A","N/A","53177632","321308930","N/A","N/A","N/A","4780","N/A","N/A","N/A","N/A","463441","3283532","N/A","N/A","N/A","0","5493164"
"Quevedo: Bzrp Music Sessions, Vol. 52","2022-07-06","N/A","Hip Hop","N/A","N/A","Bizarrap, Quevedo","N/A","N/A","N/A","N/A","1449","N/A","N/A","N/A","N/A","192621555.89","N/A","N/A","N/A","165285195","2057636514","N/A","N/A","N/A","82954409","1122863213","N/A","N/A","N/A","57137","N/A","N/A","N/A","N/A","409934","4975940","N/A","N/A","N/A","15874","7322302"
"What's My Name?","2010-01-01","N/A","Pop","N/A","N/A","Rihanna, Drake","N/A","N/A","N/A","N/A","1465","N/A","N/A","N/A","N/A","191283133.05","N/A","N/A","N/A","124353263","755204410","N/A","N/A","N/A","91077784","1246257527","N/A","N/A","N/A","122487","N/A","N/A","N/A","N/A","374594","1741661","N/A","N/A","N/A","N/A","N/A"
"Bad (feat. Rihanna) - Remix","2013-06-03","N/A","Pop","N/A","N/A","Wale, Rihanna","N/A","N/A","N/A","N/A","1467","N/A","N/A","N/A","N/A","191087922.505","N/A","N/A","N/A","220866543","375719542","N/A","N/A","N/A","40805558","108241673","N/A","N/A","N/A","1581","N/A","N/A","N/A","N/A","1333819","35388424","N/A","N/A","N/A","14866","1936805"
"Bang Bang","2014-07-28","N/A","Pop","N/A","N/A","Jessie J, Ariana Grande, Nicki Minaj","N/A","N/A","N/A","N/A","1480","N/A","N/A","N/A","N/A","189955500.505","N/A","N/A","N/A","180031989","1677707173","N/A","N/A","N/A","68635941","2501687628","N/A","N/A","N/A","7093","N/A","N/A","N/A","N/A","227852","1019620","N/A","N/A","N/A","N/A","N/A"
"Loyal (feat. Lil Wayne & Tyga)","2014-09-16","N/A","Hip Hop","N/A","N/A","Chris Brown, Lil Wayne, Tyga","N/A","N/A","N/A","N/A","1481","N/A","N/A","N/A","N/A","189943977.84500003","N/A","N/A","N/A","128437444","778731320","N/A","N/A","N/A","97653980","1560478639","N/A","N/A","N/A","27742","N/A","N/A","N/A","N/A","891307","48569610","N/A","N/A","N/A","8338","3634836"
"SOMEBODY LOVES ME","2025-02-13","N/A","Hip Hop","N/A","N/A","PARTYNEXTDOOR, Drake","N/A","N/A","N/A","N/A","1484","N/A","N/A","N/A","N/A","189792069.215","N/A","N/A","N/A","143892245","189646740","N/A","N/A","N/A","58621034","66664764","N/A","N/A","N/A","75022","N/A","N/A","N/A","N/A","8201892","9978498","N/A","N/A","N/A","62308","337819"
"Fuck Love (feat. Trippie Redd)","2017-08-25","N/A","Hip Hop","N/A","N/A","XXXTENTACION, Trippie Redd","N/A","N/A","N/A","N/A","1487","N/A","N/A","N/A","N/A","189665906.56","N/A","N/A","N/A","197086932","2119883952","N/A","N/A","N/A","44483753","612327928","N/A","N/A","N/A","7432","N/A","N/A","N/A","N/A","10478929","344404162","N/A","N/A","N/A","7101","2580514"
"DIE TRYING","2025-02-13","N/A","Hip Hop","N/A","N/A","PARTYNEXTDOOR, Drake, YEBBA","N/A","N/A","N/A","N/A","1488","N/A","N/A","N/A","N/A","189566627.735","N/A","N/A","N/A","227459161","333123111","N/A","N/A","N/A","10418078","14615272","N/A","N/A","N/A","16446","N/A","N/A","N/A","N/A","3904087","5367538","N/A","N/A","N/A","32028","293975"
"P.I.M.P.","2003-01-01","N/A","Hip Hop","N/A","N/A","50 Cent","N/A","N/A","N/A","N/A","1498","N/A","N/A","N/A","N/A","188649740.635","N/A","N/A","N/A","175596886","1090838908","N/A","N/A","N/A","126785235","1149590826","N/A","N/A","N/A","31092","N/A","N/A","N/A","N/A","366444","2072724","N/A","N/A","N/A","N/A","N/A"
"I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster","1997-01-01","N/A","R&B","N/A","N/A","Diddy, 112, Faith Evans","N/A","N/A","N/A","N/A","1499","N/A","N/A","N/A","N/A","188523400.45499992","N/A","N/A","N/A","2331470","22287943","N/A","N/A","N/A","53056895","434493061","N/A","N/A","N/A","37066","N/A","N/A","N/A","N/A","252028","1480616","N/A","N/A","N/A","N/A","N/A"
"Wild Ones (feat. Sia)","2011-12-19","N/A","Pop","N/A","N/A","Flo Rida, Sia","N/A","N/A","N/A","N/A","1504","N/A","N/A","N/A","N/A","188041290.33","N/A","N/A","N/A","176913063","1210792188","N/A","N/A","N/A","46482925","820531668","N/A","N/A","N/A","85535","N/A","N/A","N/A","N/A","2601623","7417048","N/A","N/A","N/A","N/A","N/A"
"Trance (with Travis Scott & Young Thug)","2022-12-02","N/A","Hip Hop","N/A","N/A","Metro Boomin, Travis Scott, Young Thug","N/A","N/A","N/A","N/A","1505","N/A","N/A","N/A","N/A","188002663.73999998","N/A","N/A","N/A","223928351","1087612924","N/A","N/A","N/A","19238600","92409361","N/A","N/A","N/A","1491","N/A","N/A","N/A","N/A","2516283","23338669","N/A","N/A","N/A","N/A","N/A"
"Drink Don't Need No Mix (feat. BigXthaPlug)","2024-05-30","N/A","Hip Hop","N/A","N/A","Shaboozey, BigXthaPlug","N/A","N/A","N/A","N/A","1509","N/A","N/A","N/A","N/A","187716473.70000002","N/A","N/A","N/A","36785919","104655388","N/A","N/A","N/A","7030169","20768700","N/A","N/A","N/A","525381","N/A","N/A","N/A","N/A","141819","437759","N/A","N/A","N/A","2286","240873"
"Escapism","2024-01-17","N/A","Hip Hop","N/A","N/A","ati2x06, kotiva, Json","N/A","N/A","N/A","N/A","1529","N/A","N/A","N/A","N/A","186187507.29999998","N/A","N/A","N/A","244443390","1246471687","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Columbia","2023-07-07","N/A","Hip Hop","N/A","N/A","Quevedo","N/A","N/A","N/A","N/A","1531","N/A","N/A","N/A","N/A","185815410.21","N/A","N/A","N/A","163382932","1117022449","N/A","N/A","N/A","58070126","318452376","N/A","N/A","N/A","58833","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Superman","2002-05-26","N/A","Hip Hop","N/A","N/A","Eminem, Dina Rae","N/A","N/A","N/A","N/A","1534","N/A","N/A","N/A","N/A","185622269.305","N/A","N/A","N/A","209519209","1347559209","N/A","N/A","N/A","127669546","790728989","N/A","N/A","N/A","6727","N/A","N/A","N/A","N/A","1862071","27210631","N/A","N/A","N/A","0","6169831"
"Godzilla (feat. Juice WRLD)","2020-01-17","N/A","Hip Hop","N/A","N/A","Eminem, Juice WRLD","N/A","N/A","N/A","N/A","1536","N/A","N/A","N/A","N/A","185521629.38","N/A","N/A","N/A","171126269","1872734730","N/A","N/A","N/A","113119248","1421388843","N/A","N/A","N/A","22341","N/A","N/A","N/A","N/A","1368886","50208019","N/A","N/A","N/A","3461","3305704"
"Afsos","2025-01-31","N/A","Pop","N/A","N/A","Anuv Jain, AP Dhillon","N/A","N/A","N/A","N/A","1548","N/A","N/A","N/A","N/A","184958480.385","N/A","N/A","N/A","159655985","226623449","N/A","N/A","N/A","88573372","119827094","N/A","N/A","N/A","534","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","135155"
"BUTTERFLY EFFECT","2018-08-02","N/A","Hip Hop","N/A","N/A","Travis Scott","N/A","N/A","N/A","N/A","1552","N/A","N/A","N/A","N/A","184702681.90000004","N/A","N/A","N/A","197611922","1883552441","N/A","N/A","N/A","75483911","738817661","N/A","N/A","N/A","12282","N/A","N/A","N/A","N/A","351625","90554375","N/A","N/A","N/A","0","3633748"
"Hymn For The Weekend - 1","1920-01-01","N/A","Hip Hop","N/A","N/A","Kaan Demir, Buserealx","N/A","N/A","N/A","N/A","1554","N/A","N/A","N/A","N/A","184577887.20000002","N/A","N/A","N/A","244467890","1915583575","N/A","N/A","N/A","47509686","317756114","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Cheques","2023-05-19","N/A","Hip Hop","N/A","N/A","shubh","N/A","N/A","N/A","N/A","1558","N/A","N/A","N/A","N/A","184259465.88","N/A","N/A","N/A","113682071","498271310","N/A","N/A","N/A","119679684","501657865","N/A","N/A","N/A","1377","N/A","N/A","N/A","N/A","236590","2786367","N/A","N/A","N/A","0","568253"
