Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""","Top Gun - Motion Picture Soundtrack (Special Expanded Edition)","Berlin",1999-01-01,255733,76,false,,2026-02-25T17:39:27Z,"","Columbia/Legacy",0.497,0.719,6,-9.397,1,0.0266,0.0613,0,0.411,0.547,95.769,4
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,"Every Breath You Take","Synchronicity (Remastered 2003)","The Police",1983-06-17,253920,93,false,,2026-02-25T17:39:27Z,"","Polydor Records",0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
spotify:track:3oNUvyuV0HDwvIQvn7Qa8g,"Casablanca","Just Another Day in Paradise","Bertie Higgins",1982-01-01,274800,51,false,,2026-02-25T17:39:27Z,"yacht rock,soft rock","Key Largo Records",0.633,0.526,11,-11.267,0,0.0267,0.458,0.0000373,0.214,0.666,127.597,4
spotify:track:6HMvJcdw6qLsyV1b5x29sa,"Hello","Can't Slow Down","Lionel Richie",1983-01-01,246933,70,false,,2026-02-25T17:39:27Z,"motown","Motown",0.424,0.222,9,-15.053,0,0.0391,0.646,0,0.148,0.0606,61.648,4
spotify:track:1pTGc8pwyo6xtgXBKCBcFn,"Woman in Love","Guilty","Barbra Streisand",1980-09-23,233400,70,false,,2026-02-25T17:39:27Z,"adult standards","Columbia",0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,4
spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,"Heaven","Reckless (30th Anniversary / Deluxe Edition)","Bryan Adams",1984-11-05,243360,85,false,,2026-02-25T17:39:27Z,"","A&M",0.379,0.589,9,-7.315,0,0.027,0.0473,0,0.122,0.334,140.068,4
spotify:track:1JLn8RhQzHz3qDqsChcmBl,"I Want to Know What Love Is - 1999 Remaster","Agent Provocateur","Foreigner",1984,304786,86,false,,2026-02-25T17:39:27Z,"aor,classic rock","Atlantic Records",0.477,0.471,6,-10.036,1,0.0277,0.193,0.00000176,0.131,0.423,81.204,4
spotify:track:2MaBAGBIttgv86bYytdx1f,"Listen To Your Heart","Look Sharp!","Roxette",1988-10-21,328093,79,false,,2026-02-25T17:39:27Z,"swedish pop","WM Sweden",0.539,0.583,1,-4.935,0,0.0275,0.108,0,0.111,0.337,86.065,4
spotify:track:1VrfLrBviw9A6JzRoo3t2C,"Total Eclipse of the Heart","Faster Than the Speed of Night","Bonnie Tyler",1983-04-11,418000,65,false,,2026-02-25T17:39:27Z,"","Sony Music CG",0.439,0.512,8,-12.871,1,0.0514,0.348,0,0.154,0.197,131.351,4
spotify:track:54b8qPFqYqIndfdxiLApea,"Alone","Bad Animals","Heart",1987-06-06,218733,78,false,,2026-02-25T17:39:27Z,"classic rock,aor,rock","Capitol Records",0.418,0.452,1,-13.099,1,0.0355,0.638,0.000252,0.0959,0.168,175.124,4
spotify:track:0P9M370uqlIjYcEiOGppAV,"Never Tear Us Apart","Kick 30","INXS",1987-10-19,186760,53,false,,2026-02-25T17:39:27Z,"","Universal Music Australia Pty. Ltd.",0.664,0.612,0,-7.834,1,0.0276,0.00382,0.000769,0.0888,0.178,96.607,3
spotify:track:6ADSaE87h8Y3lccZlBJdXH,"With Or Without You","The Joshua Tree (Super Deluxe)","U2",1987-03-03,295515,78,false,,2026-02-25T17:39:27Z,"rock","UMC (Universal Music Catalogue)",0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4
spotify:track:5MoDQWMDMaAGDEiWsJfeCi,"Eternal Flame","The Essential Bangles","The Bangles;Susanna Hoffs",2004,238026,70,false,,2026-02-25T17:39:27Z,"jangle pop,power pop","Columbia",0.526,0.358,4,-7.239,0,0.0243,0.525,0,0.0942,0.399,78.989,3
spotify:track:7INi4pMPG4IE0Smx5y4KVf,"Easy Lover","Chinese Wall","Philip Bailey;Phil Collins",1985-03-20,304506,70,false,,2026-02-25T17:39:27Z,"yacht rock,soft rock","Columbia",0.749,0.699,1,-13.108,1,0.0371,0.0674,0.00192,0.0763,0.935,128.904,4
spotify:track:0CsM8VGDi38kusMv3pxyj1,"True - Single Edit","True - The Digital E.P.","Spandau Ballet",2008-04-25,329146,71,false,,2026-02-25T17:39:27Z,"new wave,synthpop","Parlophone UK",0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395,4
