Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7ln7o4q6y9h8qEc6hGrtr1,"Tears Don't Fall","The Poison","Bullet For My Valentine",2005,348386,62,true,,2026-04-05T20:45:13Z,"metalcore,metal","20-20 Entertainment LLC",0.214,0.931,7,-3.347,0,0.143,0.000705,0.00000309,0.0797,0.233,162.115,4
spotify:track:2DlHlPMa4M17kufBvI2lEN,"Chop Suey!","Toxicity","System Of A Down",2001-09-04,210240,87,false,,2026-04-05T20:45:13Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
spotify:track:61mWefnWQOLf90gepjOCb3,"Duality","Vol. 3: The Subliminal Verses (Special Edition)","Slipknot",2004,252613,84,false,,2026-04-05T20:45:13Z,"nu metal,metal,alternative metal,rap metal,heavy metal","Roadrunner Records",0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,4
spotify:track:3K4HG9evC7dg3N0R9cYqk4,"One Step Closer","Hybrid Theory (Bonus Edition)","Linkin Park",2000-10-24,157333,85,false,,2026-04-05T20:45:13Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.492,0.969,9,-4.419,1,0.0491,0.0014,0.00000132,0.0787,0.538,95.136,4
spotify:track:40rvBMQizxkIqnjPdEWY1v,"Down with the Sickness","The Sickness","Disturbed",2000-03-07,279213,80,true,,2026-04-05T20:45:13Z,"metal,nu metal,alternative metal,rap metal,hard rock","Giant/Reprise",0.695,0.876,3,-4.262,0,0.0553,0.000996,0.00000689,0.106,0.941,89.954,4
spotify:track:3gVhsZtseYtY1fMuyYq06F,"Sonne","Mutter","Rammstein",2001-04-02,272440,80,false,,2026-04-05T20:45:13Z,"industrial metal,metal,industrial rock,industrial","Vertigo Berlin",0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,4
spotify:track:55mJleti2WfWEFNFcBduhc,"Schism","Lateralus","TOOL",2001-05-15,407860,74,false,,2026-04-05T20:45:13Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,3
spotify:track:6zKF4293k44ItKWJJgrhXv,"My Curse","As Daylight Dies (Special Edition)","Killswitch Engage",2007-02-06,244773,73,false,,2026-04-05T20:45:13Z,"metalcore,metal","Roadrunner Records",0.197,0.956,10,-2.908,0,0.0663,0.0000761,0.00992,0.261,0.209,177.018,3
spotify:track:6jtF8RDq04cMODupOyLwdi,"Fragile Dreams - Studio","Resonance 2","Anathema",2002,332373,40,true,,2026-04-05T20:45:13Z,"doom metal,gothic metal,progressive rock,progressive metal","Peaceville Records",0.364,0.752,7,-6.709,0,0.052,0.0071,0.0682,0.189,0.0394,135.533,4
spotify:track:0HSqXHUdHUbDjWxYIClohv,"Angel","Angel Of Retribution","Judas Priest",2005-02-28,264200,54,false,,2026-04-05T20:45:13Z,"heavy metal,metal,hard rock,glam metal,speed metal","Epic",0.532,0.441,11,-7.86,0,0.0243,0.014,0,0.11,0.204,83.998,4
spotify:track:1pJa9UimhswE2Vw6i89Cwi,"Skalds and Shadows","A Twist in the Myth","Blind Guardian",2006-09-01,193776,48,false,,2026-04-05T20:45:13Z,"power metal,speed metal,symphonic metal,metal,folk metal,mediaeval metal,heavy metal","Nuclear Blast",0.404,0.434,4,-7.696,0,0.0273,0.624,0,0.379,0.512,178.864,3
spotify:track:1WxF4gMsFXnKCyh48CW2RI,"I Don't Care","Worlds Collide","Apocalyptica;Adam Gontier",2007,237346,69,false,,2026-04-05T20:45:13Z,"symphonic metal","HARMAGEDDON RECORDS / OMN LABEL SERVICES",0.274,0.792,2,-4.388,0,0.0413,0.00833,0,0.131,0.092,179.067,4
spotify:track:3S9DHHYpM6KW1oqvrN8Lix,"Kill The King","Warchest","Megadeth",2007-01-01,224080,46,false,,2026-04-05T20:45:13Z,"thrash metal,metal,heavy metal,speed metal","Capitol Records",0.541,0.951,0,-4.508,1,0.112,0.0000175,0.802,0.0917,0.207,145.358,4
spotify:track:0qbV4e18lWrTTxlswVoLbI,"The Unforgiven III","Death Magnetic","Metallica",2008-01-01,466586,62,false,,2026-04-05T20:45:13Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.297,0.692,4,-5.625,0,0.0344,0.00196,0.00000375,0.115,0.103,121.52,4
spotify:track:4eGHEHqoDMMejzPhRFTc7p,"I Don't Wanna Be Me","Life Is Killing Me","Type O Negative",2003-06-09,308826,76,false,,2026-04-05T20:45:13Z,"gothic metal,gothic rock,doom metal","Roadrunner Records",0.474,0.977,8,-8.651,0,0.15,0.024,0.604,0.0931,0.0449,100.557,4
spotify:track:6hz6lrQtLcxOOjflnYjF9o,"As I Am","Train of Thought","Dream Theater",2003-11-10,467826,58,true,,2026-04-05T20:45:13Z,"progressive metal,progressive rock,metal","Elektra Records",0.514,0.95,7,-4.657,1,0.0725,0.0000109,0.0135,0.19,0.149,130.027,4
spotify:track:0jfNgP8sP2tnOloYDw0HoM,"Small Town Boy","Symbol Of Life","Paradise Lost",2002-10-21,317573,51,false,,2026-04-05T20:45:13Z,"gothic metal,doom metal,gothic rock,sludge metal,metal,stoner metal","Paradise Lost",0.57,0.904,5,-6.113,0,0.0334,0.000077,0.849,0.0982,0.409,126.011,4
