"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Tan Lejos","2008-10-23","N/A","Rock","N/A","N/A","No Te Va Gustar, Juan Casanova","N/A","N/A","N/A","N/A","12434","N/A","N/A","N/A","N/A","40796158.61000001","N/A","N/A","N/A","41826406","182818788","N/A","N/A","N/A","10647188","78874880","N/A","N/A","N/A","4125","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","220056"
"Hell's Comin' with Me","2019-12-13","N/A","Rock","N/A","N/A","Poor Mans Poison","N/A","N/A","N/A","N/A","12457","N/A","N/A","N/A","N/A","40688284.865","N/A","N/A","N/A","49550100","241272111","N/A","N/A","N/A","3394471","22424020","N/A","N/A","N/A","484","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","950736"
"Reckoning Song","2008-01-01","N/A","Rock","N/A","N/A","Asaf Avidan, The Mojos","N/A","N/A","N/A","N/A","12613","N/A","N/A","N/A","N/A","40286639.02","N/A","N/A","N/A","20944729","121086749","N/A","N/A","N/A","1920371","34986180","N/A","N/A","N/A","20858","N/A","N/A","N/A","N/A","56779","1380276","N/A","N/A","N/A","N/A","N/A"
"Take It To The Limit","2000-11-03","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","12741","N/A","N/A","N/A","N/A","39945006.505","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","19313487","36135799","N/A","N/A","N/A","78165","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Midnight Special","1969-11-02","N/A","Rock","N/A","N/A","Creedence Clearwater Revival","N/A","N/A","N/A","N/A","12775","N/A","N/A","N/A","N/A","39842820.44000001","N/A","N/A","N/A","21383701","139064076","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23493","N/A","N/A","N/A","N/A","26955","106521","N/A","N/A","N/A","N/A","N/A"
"You Can Do Magic","1982-01-01","N/A","Rock","N/A","N/A","America","N/A","N/A","N/A","N/A","12810","N/A","N/A","N/A","N/A","39741128.37","N/A","N/A","N/A","32910325","125695324","N/A","N/A","N/A","16945525","74848730","N/A","N/A","N/A","1066","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1533800"
"New Kid In Town","1976-12-08","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","12849","N/A","N/A","N/A","N/A","39625877.725","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10636620","11166353","N/A","N/A","N/A","98993","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"You Don't Mess Around with Jim","1972-04-01","N/A","Rock","N/A","N/A","Jim Croce","N/A","N/A","N/A","N/A","13138","N/A","N/A","N/A","N/A","38958977.385","N/A","N/A","N/A","19455155","113681963","N/A","N/A","N/A","872547","2374714","N/A","N/A","N/A","27552","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1521109"
"Mr. Tambourine Man","1965-06-21","N/A","Rock","N/A","N/A","The Byrds","N/A","N/A","N/A","N/A","13183","N/A","N/A","N/A","N/A","38858915.24","N/A","N/A","N/A","9375167","133650295","N/A","N/A","N/A","2202022","11395799","N/A","N/A","N/A","99548","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Yeh Jism","2012-07-06","N/A","Rock","N/A","N/A","Ali Azmat","N/A","N/A","N/A","N/A","13222","N/A","N/A","N/A","N/A","38753712.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","48647581","284904565","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","870501"
"Desperado - 2013 Remaster","1973-04-17","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","13594","N/A","N/A","N/A","N/A","37984940.88","N/A","N/A","N/A","26108684","240122468","N/A","N/A","N/A","2687774","7257791","N/A","N/A","N/A","51759","N/A","N/A","N/A","N/A","24400","348995","N/A","N/A","N/A","548","889848"
"Our House","1970-03-11","N/A","Rock","N/A","N/A","Crosby, Stills , Nash & Young","N/A","N/A","N/A","N/A","14113","N/A","N/A","N/A","N/A","36750353.169999994","N/A","N/A","N/A","36191735","228095914","N/A","N/A","N/A","1260152","4179890","N/A","N/A","N/A","26784","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2312","1043176"
"Rockin' in the Free World","1989-01-01","N/A","Rock","N/A","N/A","Neil Young","N/A","N/A","N/A","N/A","14150","N/A","N/A","N/A","N/A","36669243.05500001","N/A","N/A","N/A","19565546","117399308","N/A","N/A","N/A","238207","5533947","N/A","N/A","N/A","72385","N/A","N/A","N/A","N/A","72336","483520","N/A","N/A","N/A","3173","1662970"
"Midnight Rider","1970-09-18","N/A","Rock","N/A","N/A","The Allman Brothers Band","N/A","N/A","N/A","N/A","14280","N/A","N/A","N/A","N/A","36432506.87","N/A","N/A","N/A","35518277","351124168","N/A","N/A","N/A","3784","590636","N/A","N/A","N/A","32470","N/A","N/A","N/A","N/A","73770","399913","N/A","N/A","N/A","N/A","N/A"
"Echte Liefde Is Te Koop","2025-03-21","N/A","Rock","N/A","N/A","Samuel Welten","N/A","N/A","N/A","N/A","14295","N/A","N/A","N/A","N/A","36405263.36","N/A","N/A","N/A","37164683","52764506","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","30932","N/A","N/A","N/A","N/A","20593","22985","N/A","N/A","N/A","N/A","N/A"
"Tequila Sunrise - 2013 Remaster","1973-04-17","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","14318","N/A","N/A","N/A","N/A","36356004.70999999","N/A","N/A","N/A","24005659","190689575","N/A","N/A","N/A","1735457","26169774","N/A","N/A","N/A","55027","N/A","N/A","N/A","N/A","16519","95549","N/A","N/A","N/A","563","573208"
"Ramblin' Man","1989-06-20","N/A","Rock","N/A","N/A","The Allman Brothers Band","N/A","N/A","N/A","N/A","14556","N/A","N/A","N/A","N/A","35828255.945","N/A","N/A","N/A","20707551","275293524","N/A","N/A","N/A","1671761","9442353","N/A","N/A","N/A","62529","N/A","N/A","N/A","N/A","53197","359173","N/A","N/A","N/A","N/A","N/A"
"Born On The Bayou","1969-01-05","N/A","Rock","N/A","N/A","Creedence Clearwater Revival","N/A","N/A","N/A","N/A","14658","N/A","N/A","N/A","N/A","35623481.635","N/A","N/A","N/A","30260718","189279196","N/A","N/A","N/A","4300162","35502971","N/A","N/A","N/A","29163","N/A","N/A","N/A","N/A","56330","265079","N/A","N/A","N/A","N/A","N/A"
"You Are the Best Thing","2008-10-13","N/A","Rock","N/A","N/A","Ray LaMontagne","N/A","N/A","N/A","N/A","14673","N/A","N/A","N/A","N/A","35600338.14","N/A","N/A","N/A","43155447","283641591","N/A","N/A","N/A","647196","28546252","N/A","N/A","N/A","8532","N/A","N/A","N/A","N/A","19694","155760","N/A","N/A","N/A","N/A","N/A"
"Lyin' Eyes","1975-06-24","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","14706","N/A","N/A","N/A","N/A","35527328.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","9697968","22132850","N/A","N/A","N/A","88521","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Flowers In Your Hair","2012-01-01","N/A","Rock","N/A","N/A","The Lumineers","N/A","N/A","N/A","N/A","14737","N/A","N/A","N/A","N/A","35441120.31","N/A","N/A","N/A","46772323","459892271","N/A","N/A","N/A","184623","14120278","N/A","N/A","N/A","1323","N/A","N/A","N/A","N/A","528","520307","N/A","N/A","N/A","654","422006"
"Let Her Cry","1994-07-01","N/A","Rock","N/A","N/A","Hootie and the Blowfish","N/A","N/A","N/A","N/A","14840","N/A","N/A","N/A","N/A","35230628.32","N/A","N/A","N/A","31078686","148141794","N/A","N/A","N/A","9772","110471304","N/A","N/A","N/A","37739","N/A","N/A","N/A","N/A","60337","255335","N/A","N/A","N/A","0","974651"
"Moondance - 2013 Remaster","1970-02-01","N/A","Rock","N/A","N/A","Van Morrison","N/A","N/A","N/A","N/A","14976","N/A","N/A","N/A","N/A","34956404.22","N/A","N/A","N/A","18424496","266920519","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","592","N/A","N/A","N/A","N/A","37794","236136","N/A","N/A","N/A","N/A","N/A"
"Amsterdam","2013-07-09","N/A","Rock","N/A","N/A","Gregory Alan Isakov","N/A","N/A","N/A","N/A","14977","N/A","N/A","N/A","N/A","34955028.36","N/A","N/A","N/A","44283817","236262752","N/A","N/A","N/A","1650454","8902339","N/A","N/A","N/A","1118","N/A","N/A","N/A","N/A","47731","1664416","N/A","N/A","N/A","1449","278397"
"Like a Rolling Stone","1974-12-31","N/A","Rock","N/A","N/A","Bob Dylan, The Band","N/A","N/A","N/A","N/A","15025","N/A","N/A","N/A","N/A","34852897.39","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","8397211","64823773","N/A","N/A","N/A","92728","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Boi soberano","1966-01-01","N/A","Rock","N/A","N/A","Tião Carreiro & Pardinho, Continental","N/A","N/A","N/A","N/A","15111","N/A","N/A","N/A","N/A","34675307.3","N/A","N/A","N/A","2944450","36588410","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","107099","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Makai Bari Daryam Daryam","2025-04-16","N/A","Rock","N/A","N/A","Bishal Sony, Sandeep century, Sushma Shahi Thakuri, Alina Rayamajhi","N/A","N/A","N/A","N/A","15116","N/A","N/A","N/A","N/A","34666291.654999994","N/A","N/A","N/A","912830","923518","N/A","N/A","N/A","49247796","55080773","N/A","N/A","N/A","34","N/A","N/A","N/A","N/A","658","670","N/A","N/A","N/A","N/A","N/A"
"Acıtır gibi severek","2024-10-18","N/A","Rock","N/A","N/A","Canozan","N/A","N/A","N/A","N/A","15129","N/A","N/A","N/A","N/A","34634783.83","N/A","N/A","N/A","30966371","58163343","N/A","N/A","N/A","13904972","21901583","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","203578"
"Rocky Mountain High","1972-09-15","N/A","Rock","N/A","N/A","John Denver","N/A","N/A","N/A","N/A","15271","N/A","N/A","N/A","N/A","34347870.105","N/A","N/A","N/A","30440805","195904309","N/A","N/A","N/A","1586873","60871244","N/A","N/A","N/A","34269","N/A","N/A","N/A","N/A","24581","144972","N/A","N/A","N/A","0","459586"
"You Can Do Magic","2006-09-29","N/A","Rock","N/A","N/A","America","N/A","N/A","N/A","N/A","15309","N/A","N/A","N/A","N/A","34286240","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","113625","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Sublime renuncia","1989-01-01","N/A","Latin","N/A","N/A","Leandro & Leonardo, Continental","N/A","N/A","N/A","N/A","15744","N/A","N/A","N/A","N/A","33541509.82","N/A","N/A","N/A","31044351","48441572","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","33186","N/A","N/A","N/A","N/A","429","631","N/A","N/A","N/A","0","40225"
"Me and Julio Down by the Schoolyard","1972-01-14","N/A","Rock","N/A","N/A","Paul Simon","N/A","N/A","N/A","N/A","15775","N/A","N/A","N/A","N/A","33482940.669999998","N/A","N/A","N/A","30017324","399037588","N/A","N/A","N/A","1639873","20934924","N/A","N/A","N/A","32198","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","938915"
"The Times They Are A-Changin'","1964-01-13","N/A","Rock","N/A","N/A","Bob Dylan","N/A","N/A","N/A","N/A","15840","N/A","N/A","N/A","N/A","33373890.13499999","N/A","N/A","N/A","127895","6308809","N/A","N/A","N/A","4187445","24371998","N/A","N/A","N/A","20159","N/A","N/A","N/A","N/A","13411","177888","N/A","N/A","N/A","0","1309128"
"Through the Cavalry","2026-03-03","N/A","Rock","N/A","N/A","Erklen","N/A","N/A","N/A","N/A","16061","N/A","N/A","N/A","N/A","32972347.6","N/A","N/A","N/A","1951","3588","N/A","N/A","N/A","24422516","28366455","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"I Lied (with Allison Ponthier)","2021-04-29","N/A","Rock","N/A","N/A","Lord Huron, Allison Ponthier","N/A","N/A","N/A","N/A","16210","N/A","N/A","N/A","N/A","32674697.455","N/A","N/A","N/A","40909627","122367244","N/A","N/A","N/A","1524669","10618896","N/A","N/A","N/A","600","N/A","N/A","N/A","N/A","51345","336989","N/A","N/A","N/A","0","333281"
"Lule Mali","2025-12-08","N/A","Hip Hop","N/A","N/A","Olsi Bylyku, Gjovalin Shani","N/A","N/A","N/A","N/A","16399","N/A","N/A","N/A","N/A","32289252.48","N/A","N/A","N/A","4064103","4255587","N/A","N/A","N/A","25557662","29529453","N/A","N/A","N/A","141","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Don't Know Much (with Aaron Neville)","1989-01-01","N/A","Rock","N/A","N/A","Linda Ronstadt, Aaron Neville","N/A","N/A","N/A","N/A","16671","N/A","N/A","N/A","N/A","31838216.224999998","N/A","N/A","N/A","15743858","123696064","N/A","N/A","N/A","4007150","58734145","N/A","N/A","N/A","53789","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"One Night in Bangkok","1980-01-01","N/A","Rock","N/A","N/A","Murray Head","N/A","N/A","N/A","N/A","16854","N/A","N/A","N/A","N/A","31569340.935000002","N/A","N/A","N/A","18922586","77970880","N/A","N/A","N/A","534917","3588875","N/A","N/A","N/A","7112","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Crazy Love - 2013 Remaster","1970-02-01","N/A","Rock","N/A","N/A","Van Morrison","N/A","N/A","N/A","N/A","17155","N/A","N/A","N/A","N/A","31119543.020000003","N/A","N/A","N/A","14863780","235437920","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11345","N/A","N/A","N/A","N/A","6059","31740","N/A","N/A","N/A","N/A","N/A"
"Good People","2005-01-01","N/A","Rock","N/A","N/A","Jack Johnson","N/A","N/A","N/A","N/A","17282","N/A","N/A","N/A","N/A","30926524.46","N/A","N/A","N/A","31674247","217655301","N/A","N/A","N/A","335051","31170235","N/A","N/A","N/A","20767","N/A","N/A","N/A","N/A","26470","183255","N/A","N/A","N/A","0","664623"
"How Sweet It Is (To Be Loved by You)","2014-09-29","N/A","Rock","N/A","N/A","James Taylor","N/A","N/A","N/A","N/A","17645","N/A","N/A","N/A","N/A","30345317.79","N/A","N/A","N/A","23082567","158804094","N/A","N/A","N/A","170791","9192789","N/A","N/A","N/A","41963","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Love Will Keep Us Alive","1994-11-08","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","18062","N/A","N/A","N/A","N/A","29711467.400000002","N/A","N/A","N/A","29798443","138647012","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23240","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"All the Debts I Owe","2016-03-08","N/A","Rock","N/A","N/A","CAAMP","N/A","N/A","N/A","N/A","18107","N/A","N/A","N/A","N/A","29642037.805","N/A","N/A","N/A","37429992","157810368","N/A","N/A","N/A","443119","1702613","N/A","N/A","N/A","423","N/A","N/A","N/A","N/A","109629","331490","N/A","N/A","N/A","N/A","N/A"
"Helplessly Hoping - 2005 Remaster","1969-05-29","N/A","Rock","N/A","N/A","Crosby, Stills & Nash","N/A","N/A","N/A","N/A","18159","N/A","N/A","N/A","N/A","29566625.500000004","N/A","N/A","N/A","19187565","197270307","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1032","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Homeward Bound","1966-10-10","N/A","Rock","N/A","N/A","Simon & Garfunkel","N/A","N/A","N/A","N/A","18274","N/A","N/A","N/A","N/A","29393669.144999996","N/A","N/A","N/A","26183576","170510650","N/A","N/A","N/A","1098534","11749718","N/A","N/A","N/A","30778","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","338174"
"By and By","2019-07-23","N/A","Rock","N/A","N/A","CAAMP","N/A","N/A","N/A","N/A","18301","N/A","N/A","N/A","N/A","29353777.599999994","N/A","N/A","N/A","36664505","196578574","N/A","N/A","N/A","1102901","8423659","N/A","N/A","N/A","2369","N/A","N/A","N/A","N/A","56033","275379","N/A","N/A","N/A","N/A","N/A"
"Vincent","1971-01-01","N/A","Rock","N/A","N/A","Don McLean","N/A","N/A","N/A","N/A","18305","N/A","N/A","N/A","N/A","29350424.249999993","N/A","N/A","N/A","36582292","279140208","N/A","N/A","N/A","1071248","10410116","N/A","N/A","N/A","1890","N/A","N/A","N/A","N/A","48586","162644","N/A","N/A","N/A","N/A","N/A"
"Doctor My Eyes","1972-01-01","N/A","Rock","N/A","N/A","Jackson Browne","N/A","N/A","N/A","N/A","18498","N/A","N/A","N/A","N/A","29166794.935000002","N/A","N/A","N/A","22263545","189091007","N/A","N/A","N/A","198290","1444618","N/A","N/A","N/A","40503","N/A","N/A","N/A","N/A","32247","392593","N/A","N/A","N/A","N/A","N/A"
"You Love Me","2004-10-05","N/A","Rock","N/A","N/A","Kimya Dawson","N/A","N/A","N/A","N/A","18872","N/A","N/A","N/A","N/A","28700403.799999997","N/A","N/A","N/A","38597766","76875017","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","46","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","136562"
"Rushmere","2025-01-17","N/A","Rock","N/A","N/A","Mumford & Sons","N/A","N/A","N/A","N/A","19123","N/A","N/A","N/A","N/A","28372362.95","N/A","N/A","N/A","17831867","33525007","N/A","N/A","N/A","1214054","3080231","N/A","N/A","N/A","49686","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Sabor a Derrota","2024-11-08","N/A","Rock","N/A","N/A","Heredero","N/A","N/A","N/A","N/A","19206","N/A","N/A","N/A","N/A","28258351.675","N/A","N/A","N/A","6878386","13690870","N/A","N/A","N/A","26683462","65739053","N/A","N/A","N/A","10636","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","30038"
"Kodachrome","1973-05-05","N/A","Rock","N/A","N/A","Paul Simon","N/A","N/A","N/A","N/A","19241","N/A","N/A","N/A","N/A","28210905.075","N/A","N/A","N/A","17826964","131024494","N/A","N/A","N/A","1836198","16624662","N/A","N/A","N/A","43585","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","842541"
"Blue Bayou","1977-01-01","N/A","Rock","N/A","N/A","Linda Ronstadt","N/A","N/A","N/A","N/A","19379","N/A","N/A","N/A","N/A","28033975.189999998","N/A","N/A","N/A","17934641","132209649","N/A","N/A","N/A","4296569","47379056","N/A","N/A","N/A","34296","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Lyin' Eyes - Live From The Forum, Inglewood, CA, 9/12, 14, 15/2018","2020-09-03","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","19387","N/A","N/A","N/A","N/A","28019780.340000004","N/A","N/A","N/A","288317","1943957","N/A","N/A","N/A","31400265","53732962","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","224","2421","N/A","N/A","N/A","N/A","N/A"
"Lyin' Eyes - 2013 Remaster","1975-06-10","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","19580","N/A","N/A","N/A","N/A","27776749.040000007","N/A","N/A","N/A","36652456","224345077","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","77","N/A","N/A","N/A","N/A","49497","271686","N/A","N/A","N/A","973","1492570"
"Feed the Machine","2020-07-17","N/A","Rock","N/A","N/A","Poor Mans Poison","N/A","N/A","N/A","N/A","19584","N/A","N/A","N/A","N/A","27771139.155000005","N/A","N/A","N/A","35769832","166439776","N/A","N/A","N/A","1243804","9820885","N/A","N/A","N/A","59","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","202605"
"Don't Think Twice, It's All Right","1963-05-27","N/A","Rock","N/A","N/A","Bob Dylan","N/A","N/A","N/A","N/A","19635","N/A","N/A","N/A","N/A","27694927.280000005","N/A","N/A","N/A","3460859","198663467","N/A","N/A","N/A","2485856","18694475","N/A","N/A","N/A","5621","N/A","N/A","N/A","N/A","20793","149099","N/A","N/A","N/A","0","835865"
"Ağlama ben ağlarım","2023-09-29","N/A","Rock","N/A","N/A","Canozan","N/A","N/A","N/A","N/A","19728","N/A","N/A","N/A","N/A","27584708.095","N/A","N/A","N/A","22664080","144148805","N/A","N/A","N/A","13350807","69783726","N/A","N/A","N/A","208","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","652693"
"Carolina in My Mind","2014-09-29","N/A","Rock","N/A","N/A","James Taylor","N/A","N/A","N/A","N/A","19746","N/A","N/A","N/A","N/A","27568427.384999998","N/A","N/A","N/A","25411219","185610992","N/A","N/A","N/A","2242112","19006241","N/A","N/A","N/A","21040","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","339138"
"Long As I Can See The Light","1970-07-24","N/A","Rock","N/A","N/A","Creedence Clearwater Revival","N/A","N/A","N/A","N/A","19754","N/A","N/A","N/A","N/A","27557705.994999997","N/A","N/A","N/A","22884861","156950785","N/A","N/A","N/A","4083753","20160167","N/A","N/A","N/A","21571","N/A","N/A","N/A","N/A","16839","97221","N/A","N/A","N/A","N/A","N/A"
"Time","1994-07-01","N/A","Rock","N/A","N/A","Hootie and the Blowfish","N/A","N/A","N/A","N/A","19776","N/A","N/A","N/A","N/A","27539000.695","N/A","N/A","N/A","10856216","49941668","N/A","N/A","N/A","12556","8214308","N/A","N/A","N/A","64956","N/A","N/A","N/A","N/A","6482","29670","N/A","N/A","N/A","0","281469"
"Sunshine On My Shoulders","1971-01-01","N/A","Rock","N/A","N/A","John Denver","N/A","N/A","N/A","N/A","19829","N/A","N/A","N/A","N/A","27481910.399999995","N/A","N/A","N/A","2380","28253","N/A","N/A","N/A","2686282","44369047","N/A","N/A","N/A","32198","N/A","N/A","N/A","N/A","6719","74870","N/A","N/A","N/A","0","297451"
"Ada Selamanya","2023-02-25","N/A","Rock","N/A","N/A","For revenge, Fiersa Besari","N/A","N/A","N/A","N/A","20033","N/A","N/A","N/A","N/A","27254840.285","N/A","N/A","N/A","29304973","62423438","N/A","N/A","N/A","5520085","8797462","N/A","N/A","N/A","484","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","8024"
"The Wreck of the Edmund Fitzgerald","1976-01-01","N/A","Rock","N/A","N/A","Gordon Lightfoot","N/A","N/A","N/A","N/A","20064","N/A","N/A","N/A","N/A","27223715.889999993","N/A","N/A","N/A","25277417","109736315","N/A","N/A","N/A","8886627","107688850","N/A","N/A","N/A","624","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","637476"
"Society","2007-09-18","N/A","Rock","N/A","N/A","Eddie Vedder","N/A","N/A","N/A","N/A","20128","N/A","N/A","N/A","N/A","27150727.86","N/A","N/A","N/A","28079946","254385123","N/A","N/A","N/A","4023049","87039915","N/A","N/A","N/A","8457","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1125732"
"Renegade (feat. Taylor Swift)","2021-07-02","N/A","Pop","N/A","N/A","Big Red Machine, Taylor Swift","N/A","N/A","N/A","N/A","20448","N/A","N/A","N/A","N/A","26786454.089999996","N/A","N/A","N/A","33671456","189032471","N/A","N/A","N/A","895294","10155525","N/A","N/A","N/A","666","N/A","N/A","N/A","N/A","62612","173617","N/A","N/A","N/A","0","251323"
"Morning Has Broken","1971-01-01","N/A","Rock","N/A","N/A","Yusuf / Cat Stevens","N/A","N/A","N/A","N/A","20480","N/A","N/A","N/A","N/A","26744498.044999998","N/A","N/A","N/A","34221484","270589358","N/A","N/A","N/A","1058944","28441789","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","20260","89399","N/A","N/A","N/A","N/A","N/A"
"What I Am","1988-01-01","N/A","Rock","N/A","N/A","Edie Brickell & New Bohemians","N/A","N/A","N/A","N/A","20656","N/A","N/A","N/A","N/A","26534290.925000004","N/A","N/A","N/A","9472044","57797223","N/A","N/A","N/A","4074916","37012726","N/A","N/A","N/A","52356","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","2550198"
"Chão de Giz - Ao Vivo","2014-11-11","N/A","Rock","N/A","N/A","Raimundo Fagner, Zé Ramalho","N/A","N/A","N/A","N/A","20755","N/A","N/A","N/A","N/A","26411463.415000007","N/A","N/A","N/A","1898328","18425332","N/A","N/A","N/A","28144084","311417266","N/A","N/A","N/A","2000","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","22462"
"ปล่อยดาว","2023-08-31","N/A","Rock","N/A","N/A","YEW","N/A","N/A","N/A","N/A","20809","N/A","N/A","N/A","N/A","26346658.310000002","N/A","N/A","N/A","16277048","60864287","N/A","N/A","N/A","16946876","57520460","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","25208"
"Travelin' Band","1970-07-24","N/A","Rock","N/A","N/A","Creedence Clearwater Revival","N/A","N/A","N/A","N/A","20852","N/A","N/A","N/A","N/A","26297085.139999997","N/A","N/A","N/A","15609252","131777903","N/A","N/A","N/A","3393956","14564011","N/A","N/A","N/A","37654","N/A","N/A","N/A","N/A","18309","95602","N/A","N/A","N/A","N/A","N/A"
"Don't You Know - Radio Edit","2016-11-04","N/A","Electronic","N/A","N/A","Kungs, Jamie N Commons","N/A","N/A","N/A","N/A","20912","N/A","N/A","N/A","N/A","26222878.48","N/A","N/A","N/A","9980319","134800478","N/A","N/A","N/A","548552","53782021","N/A","N/A","N/A","60736","N/A","N/A","N/A","N/A","17920","933877","N/A","N/A","N/A","0","3781396"
"I Got a Name - Stereo Version","1973-12-01","N/A","Rock","N/A","N/A","Jim Croce","N/A","N/A","N/A","N/A","20958","N/A","N/A","N/A","N/A","26182375.845","N/A","N/A","N/A","22037731","147853287","N/A","N/A","N/A","376485","13327954","N/A","N/A","N/A","30409","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","2721764"
